day_reordered,temp,dewp,prcp,fog,NUM_COLLISIONS,NUM_COLLISIONS_norm
7,70.8,68.3,0.18,0,747,0.9302615193026152
7,42.7,31.3,0.11,0,676,0.8418430884184309
7,58.7,48.7,0.23,0,782,0.9738480697384807
7,17.6,-1.7,0,0,651,0.8107098381070984
7,55,42.4,0.21,0,634,0.7895392278953923
7,35.4,25.4,0,1,531,0.6124567474048442
7,34.3,28.5,0,0,703,0.8108419838523645
7,47.1,32,1.56,0,682,0.7866205305651672
7,28.1,12,0,0,695,0.8016147635524798
7,66.1,64.4,2.43,0,617,0.7116493656286044
7,58.1,51.2,0,0,553,0.6378316032295271
7,62,56.8,0.02,0,736,0.8489042675893888
7,53,39.1,0,0,617,0.7116493656286044
7,40.4,29.9,0.63,0,583,0.6685779816513762
7,70.8,68.3,0,1,774,0.8876146788990825
7,54.9,41,0,0,665,0.7626146788990825
7,46.1,33.9,0,0,517,0.5928899082568807
7,40.8,38.4,1.44,1,607,0.6961009174311926
7,71.4,68.3,0.16,1,715,0.819954128440367
7,46.4,32.8,0.06,0,690,0.7912844036697247
7,41.3,33.1,0,0,602,0.6903669724770642
7,18.2,-2.1,0,0,792,0.908256880733945
7,34.5,23.4,0.02,0,563,0.5858480749219563
7,65.4,57.4,0,0,813,0.8459937565036421
7,61.2,50.2,0,0,585,0.6087408949011447
7,30.3,13.2,0,0,570,0.5931321540062435
7,45.6,32,0.03,0,680,0.7075962539021852
7,57.4,41.6,0.4,0,688,0.7159209157127991
7,31.6,20.4,0.09,0,598,0.6222684703433923
7,71.7,60.3,0,0,490,0.5098855359001041
7,42.4,40,0.44,1,532,0.5535900104058272
7,35.1,31.1,0,0,622,0.6472424557752341
7,65.2,60.1,0,0,709,0.7377731529656608
7,62.3,60.4,0.14,1,616,0.6409989594172737
7,47.5,43.2,0,1,679,0.7065556711758585
7,53.1,46.6,0,0,692,0.7200832466181062
7,45,41.6,0,0,491,0.5109261186264308
7,33.2,28.1,0,0,596,0.7422166874221668
7,39.4,18.1,0,0,701,0.8729763387297634
7,55.9,51.1,0,1,647,0.8057285180572852
7,39,30.2,0.01,0,598,0.7447073474470735
7,59.6,50.1,0.38,0,687,0.8555417185554172
7,63.7,61.5,0,0,707,0.7077077077077077
7,32.7,24.3,0,0,720,0.7207207207207207
7,66.4,60,0,0,633,0.6336336336336337
7,57.6,52.7,99.99,0,770,0.7707707707707707
7,48.2,44.2,0,0,772,0.7727727727727728
7,49.4,44,0,0,776,0.7767767767767768
7,48.6,42.2,0,0,817,0.8178178178178178
7,25.1,16.2,0,0,999,1
7,46.8,37.5,0.39,0,604,0.6046046046046046
7,47.5,34.1,0,0,515,0.5155155155155156
7,70.4,63.5,0,0,729,0.7585848074921956
7,52.6,48.4,0,0,480,0.4994797086368366
7,24.2,12.2,0,0,703,0.7315296566077003
7,71.2,61.9,0,0,726,0.7554630593132154
7,68.3,58.3,0,1,549,0.5712799167533819
7,53.8,48,0.69,0,727,0.7565036420395421
7,60.1,47.3,0,0,676,0.7034339229968782
7,69.4,67.8,0.06,1,599,0.6908881199538639
7,42.5,37.5,0,0,674,0.7773933102652826
7,62,56.1,0.05,0,690,0.7958477508650519
7,33.1,22.7,0.22,0,476,0.5490196078431373
7,55,50.7,0.12,0,693,0.7993079584775087
7,62.8,57.5,0.01,1,658,0.7589388696655133
7,38,31.4,0,0,660,0.7612456747404844
7,66.1,64.8,0.85,1,608,0.7012687427912342
7,56.1,53.2,0,0,791,0.9123414071510957
7,61,58.7,1.24,1,668,0.7704728950403691
7,50.6,49.7,0,1,759,0.8754325259515571
7,45.2,34.3,0.02,0,520,0.5997693194925029
7,31.2,12.9,0,0,437,0.5040369088811996
7,60.6,56.6,0,0,621,0.7162629757785467
7,32.2,21.1,0,0,505,0.5824682814302191
7,52.6,49.4,0,1,570,0.657439446366782
7,34.3,27.6,0.23,0,604,0.6966551326412919
7,60.3,47.8,0,0,525,0.6055363321799307
7,46.2,41.9,0,0,702,0.8096885813148789
7,70.7,68.8,0.03,0,579,0.6678200692041523
7,62.3,57,0.01,0,680,0.7843137254901961
7,49.5,37.8,0.06,0,675,0.7785467128027682
7,67.4,59.7,0,0,678,0.7820069204152249
7,74.3,72.2,0,1,729,0.8360091743119266
7,60,55.8,0,1,767,0.8795871559633027
7,73.4,70,0,0,756,0.8669724770642202
7,65.3,56.6,0,0,811,0.930045871559633
7,72.4,68.4,0,0,769,0.8818807339449541
7,48.6,43.1,0,0,455,0.5217889908256881
7,28,11.8,0,0,702,0.805045871559633
7,34.7,21.7,0,0,532,0.6100917431192661
7,59.2,45.1,0,0,818,0.9380733944954128
7,50.8,48.5,0,1,546,0.6261467889908257
7,41.3,36.8,0,0,645,0.7396788990825688
7,33.9,26.2,0,0,685,0.7855504587155964
7,57.7,47.7,0,0,780,0.8944954128440367
7,63,51.5,0,0,748,0.8577981651376146
7,58.2,56.1,0.48,1,765,0.9526774595267746
7,46.8,44.2,0,1,500,0.6226650062266501
7,66.6,64.4,0,1,523,0.651307596513076
7,37,28.5,0.28,0,666,0.8293897882938979
7,63.5,56.6,0.27,0,703,0.8754669987546699
7,40.5,30.5,0.09,0,425,0.5292652552926526
7,71.6,64.1,0,1,610,0.7596513075965131
7,53.7,50.7,0,1,551,0.6861768368617683
7,73.7,67.3,0,0,645,0.8032378580323786
7,44.4,40.2,0,0,563,0.701120797011208
7,58.8,50.6,0,0,688,0.8567870485678705
7,72,65.8,0,0,569,0.7085927770859277
7,28.6,13.4,0,0,644,0.8019925280199253
7,68,63.3,0,0,630,0.7845579078455791
7,54.2,52.4,0.64,1,767,0.7981269510926119
7,68.6,65.6,99.99,0,765,0.7960457856399584
7,70.1,66.5,0,1,760,0.7908428720083247
7,52.4,47.8,0,1,709,0.7377731529656608
7,57,52.8,0.08,0,819,0.8522372528616025
7,66,60.5,0,0,774,0.8054110301768991
7,58.3,47.5,0.07,0,677,0.704474505723205
7,44,27.7,0,0,676,0.7034339229968782
7,73.6,70.2,0,1,753,0.7835587929240374
7,65.6,58,0,0,732,0.7617065556711758
7,16.8,5,0.01,0,652,0.6784599375650364
7,54.4,46.4,0,0,723,0.7523413111342352
7,31.1,11.6,0,0,609,0.6337148803329865
7,14.1,-0.8,0.01,0,621,0.6462018730489074
7,70.6,69.3,0,1,654,0.6140845070422535
7,74.9,72.1,0,1,703,0.6600938967136151
7,46.8,46.8,0,1,580,0.5446009389671361
7,60,57.8,0.01,0,746,0.7004694835680751
7,43.2,33.2,0.08,0,707,0.6638497652582159
7,69.9,63.6,0,0,623,0.5849765258215962
7,37.9,32.3,0,0,841,0.7896713615023474
7,25.3,7,0,0,677,0.6356807511737089
7,28.9,21.4,0,0,599,0.5624413145539906
7,36.1,21.4,0,0,753,0.7070422535211267
7,53.3,51.3,0.02,0,723,0.6788732394366197
7,23,11.1,0,0,476,0.4469483568075117
7,62.6,58.5,0.01,0,631,0.7277970011534025
7,65,59.2,0,0,599,0.6908881199538639
7,33.1,15.5,0.23,0,574,0.6620530565167243
7,62.3,59.7,0.01,0,710,0.8189158016147635
7,42.9,38.5,0.01,0,582,0.671280276816609
7,58.2,43.9,0,0,742,0.8558246828143022
7,39.3,34.2,0.08,0,603,0.6955017301038062
7,31.2,13.7,0,0,607,0.7001153402537486
7,48,30.2,0,0,647,0.7462514417531718
7,73.9,71.4,0,1,697,0.803921568627451
7,46.9,39.7,0,0,686,0.7912341407151096
7,43.6,35.7,0.01,0,649,0.748558246828143
7,56.1,51,0,1,698,0.8050749711649365
7,71.6,68.2,0.03,1,576,0.6643598615916955
7,19,3.3,0,0,674,0.7773933102652826
7,69.7,66,0.03,0,626,0.7220299884659747
7,28.1,16.6,0.01,1,561,0.6470588235294118
7,37.4,35.2,1.58,0,851,0.9815455594002307
7,69.1,67,0.01,1,652,0.7520184544405998
7,38.6,33.2,0,0,604,0.6966551326412919
7,70.6,65,0,0,636,0.7335640138408305
2,47.7,45,0.08,0,624,0.5859154929577465
2,73.9,72.4,0.05,1,579,0.543661971830986
2,65.9,61,0,1,596,0.5596244131455399
2,55.5,46.3,0,0,544,0.5107981220657277
2,38.1,32.5,0,0,530,0.49765258215962443
2,53.2,44.9,2.37,0,577,0.5417840375586854
2,71.1,65.4,0,0,651,0.6112676056338028
2,49.5,48.3,0.13,1,604,0.5671361502347417
2,59.2,57,0.16,1,513,0.48169014084507045
2,42.3,41.5,0.09,1,540,0.5070422535211268
2,59.7,55.6,0.46,0,656,0.615962441314554
2,63.1,60.8,0,1,622,0.584037558685446
2,52.2,44.9,1.32,0,606,0.5690140845070423
2,50,45.3,0.2,0,757,0.7107981220657277
2,43.5,37.2,0.1,0,487,0.4572769953051643
2,38.3,31.9,0,0,601,0.564319248826291
2,41.6,39,0,0,549,0.5154929577464789
2,33.3,17.6,0,0,562,0.5276995305164319
2,64.9,59.5,0,0,577,0.5417840375586854
2,67.3,52.8,0.01,0,526,0.49389671361502346
2,58,47.5,0,0,602,0.5652582159624413
2,36.8,30.7,0,0,510,0.4788732394366197
2,65,59.4,0,0,529,0.49671361502347416
2,46.1,44.8,0.01,1,628,0.5896713615023474
2,59.5,53.2,0.01,0,629,0.5906103286384976
2,45.4,43.2,0.41,1,603,0.5661971830985916
2,68.8,66.2,0,0,568,0.5333333333333333
2,62.8,56,0.01,0,677,0.6356807511737089
2,68.8,60.1,0,0,562,0.5276995305164319
2,41.4,31.9,0,0,536,0.5032863849765258
2,43.6,33.1,0.08,0,589,0.5530516431924882
2,27.9,7.7,0,0,652,0.612206572769953
2,35.9,24.8,0.1,0,604,0.5671361502347417
2,44.6,31.9,0,0,584,0.5483568075117371
2,62.9,55.8,0.06,0,706,0.6629107981220658
2,49,29,0,0,613,0.6378772112382934
2,25,15.9,0,0,578,0.6014568158168574
2,59.4,47.2,0,0,557,0.5796045785639958
2,68.5,60.2,0,0,451,0.46930280957336107
2,43.7,27.5,0,0,592,0.6160249739854319
2,20.2,1.9,0,0,495,0.5150884495317378
2,55,46.1,0,0,578,0.6014568158168574
2,62,56,0,0,505,0.5254942767950052
2,55.5,50.3,0,0,650,0.676378772112383
2,55.5,50.4,1.01,0,556,0.578563995837669
2,48.3,45.8,0.89,1,568,0.5333333333333333
2,62.3,56.3,0.23,0,604,0.5671361502347417
2,66.5,60.3,0,1,552,0.5183098591549296
2,36.3,30.8,0,0,550,0.5164319248826291
2,44.5,31.4,0.03,0,559,0.5248826291079812
2,38.1,25.9,0,0,567,0.53239436619718306
2,59.9,53.2,0,0,558,0.4806201550387597
2,54.7,45.9,0,0,515,0.4435831180017227
2,57.7,54.1,0.26,1,619,0.533161068044789
2,54.6,46.9,0.01,0,486,0.4186046511627907
2,38.2,30.8,0,0,505,0.43496985357450474
2,52.9,48.1,0.15,0,546,0.4702842377260982
2,40.3,33.2,0,1,515,0.4435831180017227
2,50.1,40.8,0,0,578,0.49784668389319553
2,62.7,58.8,0.02,0,494,0.425495262704565
2,51.3,50.5,0.08,1,553,0.688667496886675
2,35.1,32.5,0.35,0,642,0.7995018679950187
2,65.8,63.5,0,1,660,0.821917808219178
2,41.1,32.4,0.05,0,535,0.6662515566625156
2,63.8,59.3,0,0,532,0.6625155666251556
2,62.7,55.1,0,0,620,0.772104607721046
2,67.1,58.1,0,0,602,0.7496886674968867
2,34.8,27.7,0,0,439,0.5466998754669987
2,67.2,65.1,0,1,753,0.7537537537537538
2,39.8,36.9,1.43,0,591,0.5915915915915916
2,55.1,54.1,1.15,1,685,0.6856856856856857
2,65.9,65.8,0.07,1,526,0.5265265265265265
2,38.7,23.1,0,0,501,0.5015015015015015
2,22.9,0.1,0,0,536,0.5365365365365365
2,67.7,67.2,0,1,573,0.5735735735735735
2,47.9,41.7,0,0,683,0.6836836836836837
2,43.9,30.6,0,0,627,0.6276276276276276
2,57.5,48.6,0.03,0,475,0.4754754754754755
2,16.7,3.7,0,0,565,0.5655655655655656
2,54.2,51.6,0.11,1,661,0.6616616616616616
2,62.6,62.6,0.3,1,631,0.6316316316316316
2,62.4,62,0,0,567,0.5675675675675675
2,32,24.7,0.01,0,511,0.5115115115115115
2,63.8,63.5,0,1,570,0.5705705705705706
2,58.7,45.2,0,0,562,0.5625625625625625
2,67.7,66.3,0,0,595,0.5955955955955956
2,46.8,38,0,0,495,0.4954954954954955
2,56.3,50.9,0,0,550,0.5505505505505506
2,56.3,41.6,0.02,0,612,0.6126126126126126
2,74.4,64.2,0,1,624,0.7155963302752294
2,71.3,67.5,0,0,578,0.6628440366972477
2,23.5,11.8,0,0,480,0.5504587155963303
2,34.6,25.4,0,1,402,0.4610091743119266
2,32.3,23.3,1.05,0,553,0.6341743119266054
2,47,45,0,1,463,0.5309633027522935
2,62,60.2,1.63,1,581,0.6662844036697247
2,45.9,38.6,0,0,554,0.6353211009174312
2,58.1,53.3,0,0,584,0.6697247706422018
2,47.3,33.1,0,0,581,0.6662844036697247
2,61.7,59.4,0.02,1,654,0.6546546546546547
2,42.3,37.5,0,1,475,0.4754754754754755
2,30.9,24.3,0.08,0,661,0.6616616616616616
2,65.1,65,0.12,0,512,0.5125125125125125
2,38.7,36.7,0.01,0,538,0.5385385385385385
2,63.1,57,0,0,608,0.6086086086086087
2,53.6,44.6,0,0,613,0.6136136136136137
2,74,67.2,0,0,648,0.6486486486486487
2,36.2,31.3,0.05,0,623,0.7144495412844036
2,63.2,57.5,0,0,498,0.5711009174311926
2,42.1,25.4,0,0,603,0.6915137614678899
2,61.7,58.6,0.62,0,498,0.5711009174311926
2,69.4,62.8,0.76,1,570,0.6536697247706422
2,44.3,33.2,0,0,679,0.7786697247706422
2,47.8,33.6,0,0,626,0.7178899082568807
2,44.8,43,0,1,465,0.4005167958656331
2,59.4,57.3,0.02,1,531,0.4573643410852713
2,36.9,27.7,0,0,594,0.5116279069767442
2,30.9,16.8,0,0,394,0.33936261843238585
2,53,46.9,0.08,0,656,0.5650301464254953
2,38.8,35.8,0,0,448,0.3858742463393626
2,66.9,63.2,0,0,534,0.4599483204134367
2,59.9,46.2,0,0,557,0.4797588285960379
2,60.1,51.2,0,0,510,0.4392764857881137
2,54.3,50.9,0,1,560,0.5827263267429761
2,63.3,59.9,0,1,622,0.6472424557752341
2,71.8,62.1,0,0,597,0.6212278876170656
2,71.8,67,0,1,582,0.6056191467221644
2,34.5,19.8,0,0,456,0.4745057232049948
2,60.2,58,0,1,635,0.7282110091743119
2,44.8,37.6,0.9,1,530,0.6077981651376146
2,74.3,68.6,1.03,0,650,0.7454128440366973
2,60.7,49.5,0.07,0,612,0.7018348623853211
2,43.8,28.3,0,0,592,0.6788990825688074
2,53.4,49.8,0.13,1,649,0.7442660550458715
2,62.6,53.5,0,0,700,0.8027522935779816
2,40,21.4,0,0,540,0.6192660550458715
2,34.8,22.6,0.37,0,601,0.6892201834862385
2,62.6,57.6,0,0,646,0.7408256880733946
2,37.8,27.3,0,0,596,0.6834862385321101
2,50.5,38.8,0,0,641,0.7350917431192661
2,35.8,21.1,0,0,465,0.533256880733945
2,71.8,70.9,1.1,1,638,0.6386386386386387
2,64.3,62.7,0.11,0,649,0.6496496496496497
2,22.5,7.2,0.07,0,548,0.5485485485485485
2,55.1,51.2,0,0,615,0.6156156156156156
2,42.5,34.2,0,0,575,0.5755755755755756
2,30.2,18,0,0,623,0.6236236236236237
2,60.4,54.5,0,0,665,0.6656656656656657
2,49.8,46.6,0,1,573,0.5735735735735735
2,58.8,50.3,0,0,583,0.5835835835835835
2,29.8,13.4,0,0,495,0.4954954954954955
2,46.3,41.2,0.07,0,587,0.7310087173100872
2,35.1,22.7,0,0,523,0.651307596513076
2,40.4,24.6,0.22,0,528,0.6575342465753424
2,39.7,24.5,0.03,0,527,0.6562889165628891
2,31.5,10.3,0,0,540,0.6724782067247821
2,51.9,37.9,0.04,0,557,0.6936488169364882
2,67,59.2,0,0,577,0.7185554171855542
2,56.7,46.7,0.08,0,649,0.8082191780821918
2,23.5,10.5,0,0,577,0.7185554171855542
2,62.2,51.9,0.02,0,611,0.5262704565030146
2,65.6,60.1,0.02,0,454,0.39104220499569337
2,64.3,60,0.56,0,540,0.46511627906976744
2,50.9,41.1,0.01,0,590,0.508182601205857
2,48.9,45.2,0.13,0,628,0.540913006029285
2,67,55.8,1.88,0,505,0.43496985357450474
2,41.4,36.5,0.44,1,587,0.5055986218776917
2,35.2,28.8,0.02,0,516,0.4444444444444444
2,43.7,36.4,0,0,406,0.3496985357450474
2,63.5,55.3,0.01,0,600,0.5167958656330749
2,57,47.3,0,0,594,0.5116279069767442
2,41.3,34.3,0,0,519,0.4470284237726098
2,66.3,58.8,0,0,491,0.42291128337639966
2,66.5,63.8,0.26,1,613,0.5279931093884582
2,72,69.9,0.01,1,553,0.4763135228251507
2,65,54.1,0,0,480,0.4134366925064599
2,44.9,42.2,0.02,0,569,0.4900947459086994
2,43.9,29.7,0.03,0,543,0.46770025839793283
2,28.2,14.2,0,0,424,0.3652024117140396
2,18.8,10.9,0.01,0,418,0.36003445305770887
2,45.7,35.3,0,0,525,0.45219638242894056
2,65.7,58.8,0.01,0,550,0.4737295434969854
2,32,23,0,0,475,0.409130060292851
2,24.1,12.5,0,0,497,0.4280792420327304
2,70.4,61.3,0,0,538,0.46339362618432384
2,54.8,49.9,0,1,550,0.4737295434969854
2,44.8,39.6,0.03,1,580,0.49956933677863913
2,53.9,46.5,0,0,587,0.5055986218776917
2,35.6,25.1,0,0,507,0.43669250645994834
2,44.9,36.6,0,0,549,0.4728682170542636
2,37,20.6,0.05,0,529,0.45564168819982775
2,65.6,54,0,0,623,0.5366063738156761
2,37.1,19.7,0,0,512,0.4409991386735573
2,38.1,27.9,0,0,493,0.42463393626184326
2,70.3,60.1,0,1,502,0.6251556662515566
2,52.9,46.5,1.04,1,526,0.6550435865504358
2,46.9,38.6,0.11,1,550,0.684931506849315
2,56.8,49.5,0.01,0,637,0.7932752179327521
2,49.7,48,0,1,599,0.7459526774595268
2,60.6,51.4,0,0,580,0.7222914072229141
2,70.3,66.6,0,0,566,0.7048567870485679
2,30.5,15.4,0,0,533,0.663760896637609
2,68.3,58.5,0,0,514,0.6400996264009963
2,31.3,15.4,0,0,479,0.552479815455594
2,66.2,64.9,0.26,1,591,0.6816608996539792
2,55.6,52.3,1.03,1,514,0.5928489042675894
2,44.4,39.7,1.44,1,555,0.6401384083044983
2,61.3,57.7,0.13,0,497,0.5732410611303345
2,69.1,66.1,0.26,0,516,0.5951557093425606
2,38.5,21.7,0.02,0,488,0.5628604382929643
2,67.3,59.8,0,0,504,0.5813148788927336
2,37.7,22.9,0.03,0,422,0.48394495412844035
2,52.5,48.8,0,1,571,0.6548165137614679
2,71.9,67,0,1,598,0.6857798165137615
2,42.8,36.4,0.03,0,555,0.6364678899082569
2,41.2,35.4,0.02,0,625,0.716743119266055
2,55.7,48.8,0,0,568,0.6513761467889908
2,58.7,55.5,0,1,633,0.7259174311926605
2,44.1,39.3,0,0,554,0.6353211009174312
2,70.8,66.9,0.81,0,599,0.6869266055045872
2,67.8,60.5,0,0,561,0.5837669094693028
2,73.9,71.1,0,1,581,0.6045785639958376
2,62.9,55.4,0,0,389,0.404786680541103
2,48.8,34.7,0.78,0,597,0.6212278876170656
2,22.2,9.9,0,0,538,0.5598335067637877
2,27.4,16,0,0,449,0.4672216441207076
2,54.8,33.2,0.61,0,546,0.5681581685744017
2,24.5,12.9,0.06,0,526,0.5473465140478668
2,51.4,42.3,0.07,0,395,0.41103017689906346
2,70.4,66.2,0.01,1,655,0.6815816857440167
2,21.9,10.6,0,0,517,0.5379812695109261
2,58,52.5,0.05,1,598,0.6222684703433923
2,34.2,31,0.02,0,507,0.5275754422476587
2,47.8,40.7,0.26,1,576,0.5993756503642039
2,68,61,0.02,1,395,0.41103017689906346
2,55.3,53.2,0.15,1,557,0.6936488169364882
2,43.8,42.4,0.25,0,455,0.5666251556662516
2,39.3,30.2,0,0,530,0.660024906600249
2,64.7,58.2,0.68,0,635,0.7907845579078456
2,55.2,50,0,1,525,0.6537982565379825
2,62.1,58.3,99.99,0,489,0.6089663760896638
2,50.5,39.4,0,0,586,0.7297633872976339
2,35.3,21.8,0.06,0,502,0.6251556662515566
2,23.1,3.7,0,0,520,0.6475716064757161
2,60.7,54.2,0,0,488,0.6077210460772104
2,71.2,62.7,0,0,572,0.7123287671232876
2,56.9,47.4,0,0,520,0.6475716064757161
2,46.1,42.4,0,0,516,0.6425902864259029
2,66.8,65.5,0,1,623,0.6236236236236237
2,67.3,66.8,0.5,1,585,0.5855855855855856
2,45.6,45.4,0.17,1,565,0.5655655655655656
2,50.1,47.2,0,0,456,0.45645645645645644
2,37,26.6,0,0,570,0.5705705705705706
2,43.5,31.4,0,0,629,0.6296296296296297
2,64.1,56.8,0,0,570,0.5705705705705706
2,31.3,24.9,0.11,1,896,0.8968968968968969
2,46.7,44.5,0.19,0,551,0.5515515515515516
2,34.7,23.9,0,0,504,0.5045045045045045
2,42.9,36.8,0,0,571,0.5715715715715716
2,56.9,47.9,0,0,637,0.6376376376376376
2,28.4,10.8,0,0,541,0.5415415415415415
2,42.1,24.9,0.14,0,624,0.6493236212278877
2,61.5,55.4,0,1,595,0.619146722164412
2,44.4,36.7,0,0,540,0.5619146722164412
2,52.7,39.6,0.07,0,565,0.5879292403746098
2,48.9,37.4,0,0,357,0.37148803329864727
2,54.5,50.4,0,0,508,0.5286160249739854
2,26.9,10,0,0,481,0.5005202913631633
2,38.7,33.3,0,1,507,0.5275754422476587
2,38.5,34.8,0.23,0,428,0.445369406867846
2,61.4,54.7,0,0,500,0.5202913631633714
2,47.3,39.1,0.27,1,507,0.5275754422476587
2,37.4,34.5,0.24,0,459,0.47762747138397504
2,60.9,57,0,0,631,0.7277970011534025
2,63.6,60.3,0.01,1,546,0.629757785467128
2,73,69.2,0.01,0,516,0.5951557093425606
2,39.3,29.8,0,0,475,0.5478662053056517
2,37.3,24.5,0,0,389,0.4486735870818916
2,29.2,25.8,1.64,1,403,0.46482122260668973
2,42.7,41.5,0.17,0,475,0.5478662053056517
2,49,32.9,0,0,626,0.7220299884659747
2,51.2,43.6,0,0,612,0.7058823529411765
2,63.4,58.5,0,0,599,0.6908881199538639
2,39.7,34.5,0.51,0,567,0.6539792387543253
2,38.2,29.1,0,0,474,0.5467128027681661
2,27.6,10.4,0,0,534,0.615916955017301
2,46.6,34.7,0,1,517,0.5963091118800461
2,24.4,16.6,0,0,558,0.643598615916955
2,59.2,50.1,0,0,547,0.6309111880046137
2,69.3,66.1,0,0,492,0.5674740484429066
2,62.3,59.6,0.94,1,571,0.6585928489042676
2,64.5,57.6,0.13,0,519,0.5986159169550173
2,35.9,26.6,0,0,484,0.558246828143022
2,57.3,45,0,0,471,0.5432525951557093
2,45.7,42.5,1.3,0,563,0.6456422018348624
2,50.4,47.7,0.79,1,597,0.6846330275229358
2,59.4,54,0.1,1,589,0.6754587155963303
2,50.1,47.2,0,0,692,0.7935779816513762
2,30.7,11.4,0,0,388,0.44495412844036697
2,28.2,9.9,0,0,555,0.6364678899082569
2,75.9,73.3,0,1,614,0.7041284403669725
2,51,44.8,0.01,0,614,0.7041284403669725
2,62.5,57.3,0,0,627,0.7190366972477065
2,69.1,62.1,0,0,579,0.6639908256880734
2,61.3,58.9,0.01,1,629,0.7213302752293578
2,41.8,25.1,0,0,557,0.6387614678899083
2,73.5,67.3,0,0,623,0.7144495412844036
2,62.1,52.1,0,0,688,0.7889908256880734
2,56.2,54.1,0.12,0,502,0.6251556662515566
2,68.9,67.6,0,1,471,0.5865504358655044
2,54.5,52.8,0,1,456,0.5678704856787049
2,71.9,67.1,0.28,1,558,0.6948941469489415
2,67.5,65.3,0,1,533,0.663760896637609
2,76.2,72.3,0,1,586,0.7297633872976339
2,34.5,29.7,0.07,0,479,0.5965130759651308
2,35,18.3,0,0,465,0.5790784557907845
2,47,34.5,0.11,0,506,0.6301369863013698
2,66.8,55.9,0,0,541,0.562955254942768
2,67.7,59.2,0,0,554,0.5764828303850156
2,45.6,34,0,0,629,0.6545265348595213
2,51.9,45.2,0.12,1,605,0.6295525494276795
2,59.2,49.2,0.56,0,649,0.6753381893860562
2,20.6,8.9,0,1,436,0.45369406867845996
2,73.4,68.5,0,1,668,0.6951092611862643
2,51.5,38.3,0,0,519,0.5400624349635796
2,70.3,62.5,0,0,539,0.5608740894901144
2,69.7,61.1,0,0,545,0.5671175858480749
2,69.7,69.7,0.41,1,637,0.5981220657276995
2,48.4,44,0.67,1,499,0.46854460093896716
2,71.8,71.2,0.01,1,605,0.568075117370892
2,58.8,56.7,0,1,601,0.564319248826291
2,49.6,49,0,1,583,0.5474178403755868
2,48.9,46.2,0,0,602,0.5652582159624413
2,19.8,8.6,0.08,0,478,0.4488262910798122
2,13.2,-0.2,0,0,599,0.5624413145539906
2,66.6,60.3,0.01,0,568,0.5333333333333333
2,40.2,37.5,99.99,0,609,0.571830985915493
2,39.2,35.8,0,1,449,0.5178777393310265
2,26.9,15.8,0,0,690,0.7958477508650519
2,47.8,38.7,0,0,580,0.6689734717416378
2,69.4,67,0,0,480,0.5536332179930796
2,66.2,55.2,0,0,527,0.6078431372549019
2,72.4,66.5,0.06,1,495,0.5709342560553633
2,47.6,45.6,0,0,595,0.6862745098039216
2,63.6,50.4,0,0,585,0.6747404844290658
2,52.7,49.6,0.62,1,532,0.6136101499423299
2,36.3,29.8,0,0,521,0.6009227220299884
2,74.5,71.7,0,0,551,0.635524798154556
2,37.1,22,0,0,521,0.6009227220299884
2,67.9,66.3,0.01,1,575,0.6632064590542099
2,54.6,45.2,0,0,506,0.5836216839677048
2,62.4,52.3,0.14,0,596,0.6874279123414071
2,47.3,34.3,0.08,0,536,0.6182237600922722
2,40.2,22,0.33,0,531,0.6124567474048442
2,56.2,53.1,0,1,523,0.6032295271049596
2,57.4,55.2,0.14,1,551,0.635524798154556
2,58.6,53.4,0,0,556,0.6412918108419838
2,44.5,35.1,0.02,0,513,0.5916955017301038
2,39.2,31.7,0.4,0,569,0.6562860438292965
2,41.7,22.4,0.03,0,571,0.6585928489042676
1,46.3,46.3,0.61,1,479,0.4497652582159624
1,43.4,43.2,0.01,1,412,0.38685446009389673
1,39.6,33.6,0.11,0,457,0.4291079812206573
1,68.2,60.3,0,0,528,0.49577464788732395
1,46.3,33.1,0,0,568,0.5333333333333333
1,66.5,66.2,0,1,540,0.5070422535211268
1,56.8,52.7,0.99,0,556,0.5220657276995305
1,72.9,69.1,0.06,1,463,0.4347417840375587
1,68.5,65.5,0.01,0,490,0.460093896713615
1,43.8,37.8,0.55,0,622,0.584037558685446
1,70.9,69.7,0.01,0,499,0.46854460093896716
1,42.5,41.5,0.21,1,448,0.42065727699530514
1,61,53.5,0,1,510,0.4788732394366197
1,50.5,48.7,0,0,505,0.47417840375586856
1,48.5,41.4,0.2,0,593,0.5568075117370892
1,52.8,48.1,0,0,525,0.49295774647887325
1,39.7,31.7,0,0,418,0.39248826291079814
1,44.2,40.5,0,0,399,0.37464788732394366
1,39.9,21.2,0.31,0,500,0.4694835680751174
1,62.6,50.8,0.01,0,556,0.5220657276995305
1,9.3,-0.5,0,0,475,0.4460093896713615
1,36.7,23.9,0.02,0,505,0.47417840375586856
1,56.5,56.4,0.15,1,578,0.5427230046948357
1,62.7,61.5,1.03,1,553,0.5192488262910798
1,46,44.1,0.05,1,558,0.523943661971831
1,64.4,59.6,0,0,529,0.49671361502347416
1,49.7,48.5,0.09,0,529,0.49671361502347416
1,63.9,59.5,0,1,597,0.5605633802816902
1,52.5,49.7,0,1,495,0.4647887323943662
1,27,21.7,0.01,0,494,0.463849765258216
1,37.9,28.3,0.03,0,468,0.4394366197183099
1,39.7,31.5,0,0,510,0.4788732394366197
1,61.5,49.5,0,1,533,0.5004694835680751
