"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","prcp","fog","NUM_COLLISIONS","NUM_COLLISIONS_norm"
"1308",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,62.4,57.6,0,0,682,0.697341513292434
"1309",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,54.8,41.1,0,0,615,0.560327198364008
"1310",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,57.1,42,0,0,683,0.699386503067485
"1311",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,50.1,41.2,0,0,383,0.0858895705521472
"1312",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,68.7,62.5,0,0,603,0.535787321063395
"1313",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,63.2,60.9,0.54,1,767,0.871165644171779
"1314",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,35.8,33.6,0.03,0,548,0.423312883435583
"1315",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2019,61,59.3,0.12,1,697,0.763392857142857
"1316",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2019,56.7,53.8,0.02,1,634,0.622767857142857
"1317",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,26,18.6,0.04,0,699,0.767857142857143
"1318",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,74.6,72.8,0,1,587,0.517857142857143
"1319",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019,65.4,63.4,0.32,1,689,0.745535714285714
"1320",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,43.3,36.2,0.09,0,647,0.651785714285714
"1321",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,39.4,32.9,0,0,504,0.332589285714286
"1322",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,36.3,27.9,0,0,644,0.645089285714286
"1323",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019,67.7,60.6,0,0,628,0.609375
"1324",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2019,53.3,47.6,0,0,642,0.640625
"1325",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,44.5,26,0.19,0,660,0.680803571428571
"1326",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,39,33.6,0,0,611,0.571428571428571
"1327",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,53.8,51.1,0.05,1,742,0.70440251572327
"1328",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,69.4,66.3,0.07,1,740,0.70020964360587
"1329",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,74.7,70.6,0,1,774,0.771488469601677
"1330",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,65.6,62.6,0,0,767,0.756813417190776
"1331",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,70,60.2,0,0,631,0.471698113207547
"1332",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,45.9,34.3,0.09,0,665,0.542976939203354
"1333",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,28.2,20.4,0,0,883,1
"1334",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,47.8,45.5,0.42,0,646,0.50314465408805
"1335",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,44.3,39.9,0.02,0,563,0.329140461215933
"1336",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,73.4,69.4,0,1,600,0.529652351738241
"1337",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,72.3,60.6,0,0,614,0.558282208588957
"1338",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,74.2,70.7,0,0,717,0.768916155419223
"1339",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,60.5,55.7,0,1,666,0.664621676891616
